cve,publicada,cvss,cvss_severidad,cvss_version,epss,epss_percentil,kev_fabricante,kev_producto,kev_fecha_agregada,kev_ransomware,explotada,cvss_banda,epss_alto,prioridad,riesgo_base,riesgo
CVE-2026-0246,2026-05-13,5.9,MEDIUM,4.0,0.00147,0.04373,,,,,False,Media,False,4 - Seguimiento normal,0.0087,0.0087
CVE-2026-42550,2026-05-13,8.8,HIGH,3.1,0.00397,0.3232,,,,,False,Alta,False,4 - Seguimiento normal,0.0349,0.0349
CVE-2026-44368,2026-05-13,6.9,MEDIUM,4.0,0.00314,0.23737,,,,,False,Media,False,4 - Seguimiento normal,0.0217,0.0217
CVE-2025-15345,2026-05-14,6.1,MEDIUM,3.1,0.00204,0.10594,,,,,False,Media,False,4 - Seguimiento normal,0.0124,0.0124
CVE-2026-2900,2026-05-14,2.7,LOW,3.1,0.00219,0.12565,,,,,False,Baja,False,4 - Seguimiento normal,0.0059,0.0059
CVE-2026-3074,2026-05-14,4.3,MEDIUM,3.1,0.00199,0.10017,,,,,False,Media,False,4 - Seguimiento normal,0.0086,0.0086
CVE-2026-45205,2026-05-14,5.3,MEDIUM,3.1,0.00469,0.38025,,,,,False,Media,False,4 - Seguimiento normal,0.0249,0.0249
CVE-2026-44589,2026-05-14,3.7,LOW,3.1,0.00171,0.06794,,,,,False,Baja,False,4 - Seguimiento normal,0.0063,0.0063
CVE-2026-45371,2026-05-14,7.2,HIGH,4.0,0.00207,0.10973,,,,,False,Alta,False,4 - Seguimiento normal,0.0149,0.0149
CVE-2026-45375,2026-05-14,9.0,CRITICAL,3.1,0.00317,0.24068,,,,,False,Crítica,False,3 - Grave pero sin explotación conocida,0.0285,0.0285
CVE-2026-8516,2026-05-14,5.3,MEDIUM,3.1,0.00219,0.12521,,,,,False,Media,False,4 - Seguimiento normal,0.0116,0.0116
CVE-2026-8565,2026-05-14,4.7,MEDIUM,3.1,0.00134,0.03308,,,,,False,Media,False,4 - Seguimiento normal,0.0063,0.0063
CVE-2026-8583,2026-05-14,5.3,MEDIUM,3.1,0.00179,0.07747,,,,,False,Media,False,4 - Seguimiento normal,0.0095,0.0095
CVE-2026-44679,2026-05-14,6.9,MEDIUM,4.0,0.00288,0.21061,,,,,False,Media,False,4 - Seguimiento normal,0.0199,0.0199
CVE-2026-44428,2026-05-14,2.1,LOW,4.0,0.00219,0.12501,,,,,False,Baja,False,4 - Seguimiento normal,0.0046,0.0046
CVE-2021-26380,2026-05-15,1.8,LOW,4.0,0.00102,0.01131,,,,,False,Baja,False,4 - Seguimiento normal,0.0018,0.0018
CVE-2025-0044,2026-05-15,4.8,MEDIUM,4.0,0.00099,0.00976,,,,,False,Media,False,4 - Seguimiento normal,0.0048,0.0048
CVE-2026-44718,2026-05-15,5.3,MEDIUM,4.0,0.00278,0.19964,,,,,False,Media,False,4 - Seguimiento normal,0.0147,0.0147
CVE-2026-4054,2026-05-15,4.3,MEDIUM,3.1,0.00242,0.15534,,,,,False,Media,False,4 - Seguimiento normal,0.0104,0.0104
CVE-2026-44552,2026-05-15,8.7,HIGH,3.1,0.00305,0.22789,,,,,False,Alta,False,4 - Seguimiento normal,0.0265,0.0265
CVE-2026-44563,2026-05-15,5.4,MEDIUM,3.1,0.00238,0.14949,,,,,False,Media,False,4 - Seguimiento normal,0.0129,0.0129
CVE-2026-45402,2026-05-15,8.1,HIGH,3.1,0.00346,0.27157,,,,,False,Alta,False,4 - Seguimiento normal,0.028,0.028
CVE-2026-44549,2026-05-15,7.3,HIGH,3.1,0.00318,0.24144,,,,,False,Alta,False,4 - Seguimiento normal,0.0232,0.0232
CVE-2021-47975,2026-05-16,5.1,MEDIUM,4.0,0.00214,0.11902,,,,,False,Media,False,4 - Seguimiento normal,0.0109,0.0109
CVE-2018-25319,2026-05-17,7.1,HIGH,4.0,0.00268,0.18744,,,,,False,Alta,False,4 - Seguimiento normal,0.019,0.019
CVE-2018-25322,2026-05-17,8.6,HIGH,4.0,0.00148,0.0448,,,,,False,Alta,False,4 - Seguimiento normal,0.0127,0.0127
CVE-2026-29964,2026-05-18,6.1,MEDIUM,3.1,0.00244,0.15712,,,,,False,Media,False,4 - Seguimiento normal,0.0149,0.0149
CVE-2026-45492,2026-05-18,5.4,MEDIUM,3.1,0.00302,0.22444,,,,,False,Media,False,4 - Seguimiento normal,0.0163,0.0163
CVE-2026-45244,2026-05-18,2.1,LOW,4.0,0.00227,0.13641,,,,,False,Baja,False,4 - Seguimiento normal,0.0048,0.0048
CVE-2026-47307,2026-05-19,5.5,MEDIUM,3.1,0.00193,0.09335,,,,,False,Media,False,4 - Seguimiento normal,0.0106,0.0106
CVE-2026-32994,2026-05-19,5.3,MEDIUM,3.0,0.00252,0.16649,,,,,False,Media,False,4 - Seguimiento normal,0.0134,0.0134
CVE-2026-47309,2026-05-19,5.5,MEDIUM,3.1,0.00266,0.18354,,,,,False,Media,False,4 - Seguimiento normal,0.0146,0.0146
CVE-2026-43634,2026-05-19,8.7,HIGH,4.0,0.00241,0.15369,,,,,False,Alta,False,4 - Seguimiento normal,0.021,0.021
CVE-2026-47100,2026-05-19,8.7,HIGH,4.0,0.00457,0.37233,,,,,False,Alta,False,4 - Seguimiento normal,0.0398,0.0398
CVE-2026-8419,2026-05-20,4.3,MEDIUM,3.1,0.00191,0.09028,,,,,False,Media,False,4 - Seguimiento normal,0.0082,0.0082
CVE-2026-24206,2026-05-20,7.3,HIGH,3.1,0.00549,0.42664,,,,,False,Alta,False,4 - Seguimiento normal,0.0401,0.0401
CVE-2026-41054,2026-05-20,7.8,HIGH,3.1,0.00185,0.08332,,,,,False,Alta,False,4 - Seguimiento normal,0.0144,0.0144
CVE-2026-9064,2026-05-20,7.5,HIGH,3.1,0.00815,0.53336,,,,,False,Alta,False,4 - Seguimiento normal,0.0611,0.0611
CVE-2026-8485,2026-05-20,5.9,MEDIUM,3.1,0.00348,0.27327,,,,,False,Media,False,4 - Seguimiento normal,0.0205,0.0205
CVE-2026-8488,2026-05-20,4.3,MEDIUM,3.1,0.00364,0.28985,,,,,False,Media,False,4 - Seguimiento normal,0.0157,0.0157
CVE-2026-35012,2026-05-20,5.1,MEDIUM,4.0,0.00221,0.1276,,,,,False,Media,False,4 - Seguimiento normal,0.0113,0.0113
CVE-2026-44050,2026-05-21,9.9,CRITICAL,3.1,0.00418,0.3432,,,,,False,Crítica,False,3 - Grave pero sin explotación conocida,0.0414,0.0414
CVE-2026-44064,2026-05-21,7.1,HIGH,3.1,0.00171,0.06704,,,,,False,Alta,False,4 - Seguimiento normal,0.0121,0.0121
CVE-2026-45251,2026-05-21,7.8,HIGH,3.1,0.0017,0.067,,,,,False,Alta,False,4 - Seguimiento normal,0.0133,0.0133
CVE-2026-48215,2026-05-21,5.1,MEDIUM,4.0,0.00212,0.11697,,,,,False,Media,False,4 - Seguimiento normal,0.0108,0.0108
CVE-2026-5091,2026-05-21,5.1,MEDIUM,3.1,0.00196,0.0957,,,,,False,Media,False,4 - Seguimiento normal,0.01,0.01
CVE-2026-8327,2026-05-21,5.3,MEDIUM,4.0,0.00182,0.08101,,,,,False,Media,False,4 - Seguimiento normal,0.0096,0.0096
CVE-2026-8410,2026-05-21,2.3,LOW,4.0,0.00142,0.03949,,,,,False,Baja,False,4 - Seguimiento normal,0.0033,0.0033
CVE-2026-8412,2026-05-21,2.3,LOW,4.0,0.0013,0.03011,,,,,False,Baja,False,4 - Seguimiento normal,0.003,0.003
CVE-2026-9054,2026-05-22,9.2,CRITICAL,4.0,0.00291,0.21343,,,,,False,Crítica,False,3 - Grave pero sin explotación conocida,0.0268,0.0268
CVE-2026-2518,2026-05-22,4.3,MEDIUM,3.1,0.0023,0.14024,,,,,False,Media,False,4 - Seguimiento normal,0.0099,0.0099
CVE-2025-46371,2026-05-22,3.6,LOW,3.1,0.00067,0.00032,,,,,False,Baja,False,4 - Seguimiento normal,0.0024,0.0024
CVE-2026-39966,2026-05-22,6.5,MEDIUM,3.1,0.00256,0.17194,,,,,False,Media,False,4 - Seguimiento normal,0.0166,0.0166
CVE-2026-40864,2026-05-22,5.4,MEDIUM,3.1,0.00159,0.05454,,,,,False,Media,False,4 - Seguimiento normal,0.0086,0.0086
CVE-2026-9351,2026-05-24,5.5,MEDIUM,4.0,0.00676,0.4847,,,,,False,Media,False,4 - Seguimiento normal,0.0372,0.0372
CVE-2026-9364,2026-05-24,5.5,MEDIUM,4.0,0.00254,0.16935,,,,,False,Media,False,4 - Seguimiento normal,0.014,0.014
CVE-2026-9418,2026-05-25,2.1,LOW,4.0,0.00263,0.1806,,,,,False,Baja,False,4 - Seguimiento normal,0.0055,0.0055
CVE-2026-9431,2026-05-25,7.4,HIGH,4.0,0.00438,0.35868,,,,,False,Alta,False,4 - Seguimiento normal,0.0324,0.0324
CVE-2026-47076,2026-05-25,6.9,MEDIUM,4.0,0.00229,0.13836,,,,,False,Media,False,4 - Seguimiento normal,0.0158,0.0158
CVE-2026-9474,2026-05-25,5.5,MEDIUM,4.0,0.00319,0.24261,,,,,False,Media,False,4 - Seguimiento normal,0.0175,0.0175
CVE-2026-43827,2026-05-25,5.9,MEDIUM,4.0,0.00412,0.33795,,,,,False,Media,False,4 - Seguimiento normal,0.0243,0.0243
CVE-2026-9521,2026-05-26,2.9,LOW,4.0,0.00401,0.32745,,,,,False,Baja,False,4 - Seguimiento normal,0.0116,0.0116
CVE-2026-9544,2026-05-26,5.5,MEDIUM,4.0,0.00259,0.17555,,,,,False,Media,False,4 - Seguimiento normal,0.0142,0.0142
CVE-2026-41917,2026-05-26,6.9,MEDIUM,4.0,0.00387,0.31337,,,,,False,Media,False,4 - Seguimiento normal,0.0267,0.0267
CVE-2026-48683,2026-05-26,6.5,MEDIUM,3.1,0.00331,0.25578,,,,,False,Media,False,4 - Seguimiento normal,0.0215,0.0215
CVE-2025-14290,2026-05-26,5.4,MEDIUM,3.1,0.00182,0.08089,,,,,False,Media,False,4 - Seguimiento normal,0.0098,0.0098
CVE-2025-36126,2026-05-26,6.4,MEDIUM,3.1,0.00185,0.0832,,,,,False,Media,False,4 - Seguimiento normal,0.0118,0.0118
CVE-2026-2264,2026-05-26,9.2,CRITICAL,4.0,0.0036,0.28554,,,,,False,Crítica,False,3 - Grave pero sin explotación conocida,0.0331,0.0331
CVE-2026-8852,2026-05-26,6.2,MEDIUM,3.1,0.00197,0.09696,,,,,False,Media,False,4 - Seguimiento normal,0.0122,0.0122
CVE-2026-24199,2026-05-26,4.7,MEDIUM,3.1,0.00092,0.00652,,,,,False,Media,False,4 - Seguimiento normal,0.0043,0.0043
CVE-2026-42448,2026-05-26,3.5,LOW,3.1,0.00197,0.09668,,,,,False,Baja,False,4 - Seguimiento normal,0.0069,0.0069
CVE-2026-42337,2026-05-26,5.3,MEDIUM,4.0,0.00207,0.10975,,,,,False,Media,False,4 - Seguimiento normal,0.011,0.011
CVE-2026-44897,2026-05-26,6.1,MEDIUM,3.1,0.00228,0.13729,,,,,False,Media,False,4 - Seguimiento normal,0.0139,0.0139
CVE-2026-9632,2026-05-27,7.4,HIGH,4.0,0.00463,0.37623,,,,,False,Alta,False,4 - Seguimiento normal,0.0343,0.0343
CVE-2026-2254,2026-05-27,6.3,MEDIUM,3.1,0.00154,0.04979,,,,,False,Media,False,4 - Seguimiento normal,0.0097,0.0097
CVE-2026-8707,2026-05-27,6.1,MEDIUM,3.1,0.00211,0.11494,,,,,False,Media,False,4 - Seguimiento normal,0.0129,0.0129
CVE-2026-40816,2026-05-27,8.7,HIGH,4.0,0.0032,0.24314,,,,,False,Alta,False,4 - Seguimiento normal,0.0278,0.0278
CVE-2026-40843,2026-05-27,7.1,HIGH,4.0,0.00262,0.17896,,,,,False,Alta,False,4 - Seguimiento normal,0.0186,0.0186
CVE-2026-40846,2026-05-27,7.1,HIGH,4.0,0.00262,0.17894,,,,,False,Alta,False,4 - Seguimiento normal,0.0186,0.0186
CVE-2026-40848,2026-05-27,7.1,HIGH,4.0,0.00262,0.17897,,,,,False,Alta,False,4 - Seguimiento normal,0.0186,0.0186
CVE-2026-48968,2026-05-27,6.5,MEDIUM,3.1,0.00182,0.08028,,,,,False,Media,False,4 - Seguimiento normal,0.0118,0.0118
CVE-2026-2288,2026-05-27,4.8,MEDIUM,3.1,0.0023,0.14004,,,,,False,Media,False,4 - Seguimiento normal,0.011,0.011
CVE-2026-42747,2026-05-27,9.3,CRITICAL,3.1,0.00245,0.1588,,,,,False,Crítica,False,3 - Grave pero sin explotación conocida,0.0228,0.0228
CVE-2026-45842,2026-05-27,5.5,MEDIUM,3.1,0.00127,0.02706,,,,,False,Media,False,4 - Seguimiento normal,0.007,0.007
CVE-2025-71311,2026-05-27,5.5,MEDIUM,3.1,0.00155,0.05106,,,,,False,Media,False,4 - Seguimiento normal,0.0085,0.0085
CVE-2026-45857,2026-05-27,5.5,MEDIUM,3.1,0.0016,0.05586,,,,,False,Media,False,4 - Seguimiento normal,0.0088,0.0088
CVE-2026-45881,2026-05-27,5.5,MEDIUM,3.1,0.00156,0.05174,,,,,False,Media,False,4 - Seguimiento normal,0.0086,0.0086
CVE-2026-45888,2026-05-27,5.5,MEDIUM,3.1,0.00159,0.05505,,,,,False,Media,False,4 - Seguimiento normal,0.0087,0.0087
CVE-2026-45998,2026-05-27,7.8,HIGH,3.1,0.00129,0.02879,,,,,False,Alta,False,4 - Seguimiento normal,0.0101,0.0101
CVE-2026-46030,2026-05-27,5.5,MEDIUM,3.1,0.00121,0.02235,,,,,False,Media,False,4 - Seguimiento normal,0.0067,0.0067
CVE-2026-46058,2026-05-27,7.8,HIGH,3.1,0.00097,0.00887,,,,,False,Alta,False,4 - Seguimiento normal,0.0076,0.0076
CVE-2026-42184,2026-05-27,6.1,MEDIUM,4.0,0.00312,0.23508,,,,,False,Media,False,4 - Seguimiento normal,0.019,0.019
CVE-2026-44972,2026-05-27,5.0,MEDIUM,3.1,0.00113,0.01643,,,,,False,Media,False,4 - Seguimiento normal,0.0056,0.0056
CVE-2026-38931,2026-05-27,5.4,MEDIUM,3.1,0.00162,0.05773,,,,,False,Media,False,4 - Seguimiento normal,0.0087,0.0087
CVE-2026-4392,2026-05-27,6.9,MEDIUM,4.0,0.00402,0.3285,,,,,False,Media,False,4 - Seguimiento normal,0.0277,0.0277
CVE-2026-8361,2026-05-27,7.5,HIGH,3.1,0.00351,0.27662,,,,,False,Alta,False,4 - Seguimiento normal,0.0263,0.0263
CVE-2026-9807,2026-05-28,4.3,MEDIUM,3.1,0.00193,0.09303,,,,,False,Media,False,4 - Seguimiento normal,0.0083,0.0083
CVE-2026-46115,2026-05-28,9.8,CRITICAL,3.1,0.00491,0.39351,,,,,False,Crítica,False,3 - Grave pero sin explotación conocida,0.0481,0.0481
CVE-2026-46196,2026-05-28,5.5,MEDIUM,3.1,0.00128,0.02826,,,,,False,Media,False,4 - Seguimiento normal,0.007,0.007
CVE-2026-46216,2026-05-28,5.5,MEDIUM,3.1,0.00127,0.02781,,,,,False,Media,False,4 - Seguimiento normal,0.007,0.007
CVE-2026-46225,2026-05-28,5.5,MEDIUM,3.1,0.00119,0.02055,,,,,False,Media,False,4 - Seguimiento normal,0.0065,0.0065
CVE-2026-46231,2026-05-28,5.5,MEDIUM,3.1,0.00119,0.021,,,,,False,Media,False,4 - Seguimiento normal,0.0065,0.0065
CVE-2026-37266,2026-05-28,8.0,HIGH,3.1,0.00334,0.25842,,,,,False,Alta,False,4 - Seguimiento normal,0.0267,0.0267
CVE-2026-37579,2026-05-28,7.3,HIGH,3.1,0.0029,0.21235,,,,,False,Alta,False,4 - Seguimiento normal,0.0212,0.0212
CVE-2026-45348,2026-05-28,8.7,HIGH,3.1,0.00199,0.09983,,,,,False,Alta,False,4 - Seguimiento normal,0.0173,0.0173
CVE-2026-30760,2026-05-28,7.3,HIGH,3.1,0.00308,0.23116,,,,,False,Alta,False,4 - Seguimiento normal,0.0225,0.0225
CVE-2026-45044,2026-05-28,8.8,HIGH,4.0,0.0031,0.23363,,,,,False,Alta,False,4 - Seguimiento normal,0.0273,0.0273
CVE-2026-47330,2026-05-28,3.3,LOW,3.1,0.00092,0.00635,,,,,False,Baja,False,4 - Seguimiento normal,0.003,0.003
CVE-2026-10005,2026-05-28,7.5,HIGH,3.1,0.00261,0.17723,,,,,False,Alta,False,4 - Seguimiento normal,0.0196,0.0196
CVE-2026-10017,2026-05-28,8.3,HIGH,3.1,0.00185,0.084,,,,,False,Alta,False,4 - Seguimiento normal,0.0154,0.0154
CVE-2026-8809,2026-05-28,9.8,CRITICAL,3.1,0.008,0.52806,,,,,False,Crítica,False,3 - Grave pero sin explotación conocida,0.0784,0.0784
CVE-2026-9899,2026-05-28,8.3,HIGH,3.1,0.00214,0.11841,,,,,False,Alta,False,4 - Seguimiento normal,0.0178,0.0178
CVE-2026-9938,2026-05-28,8.8,HIGH,3.1,0.00319,0.24279,,,,,False,Alta,False,4 - Seguimiento normal,0.0281,0.0281
CVE-2026-9946,2026-05-28,8.3,HIGH,3.1,0.00207,0.1103,,,,,False,Alta,False,4 - Seguimiento normal,0.0172,0.0172
CVE-2026-45312,2026-05-29,9.9,CRITICAL,3.1,0.00294,0.21598,,,,,False,Crítica,False,3 - Grave pero sin explotación conocida,0.0291,0.0291
CVE-2026-10073,2026-05-29,8.7,HIGH,4.0,0.00353,0.27934,,,,,False,Alta,False,4 - Seguimiento normal,0.0307,0.0307
CVE-2018-25388,2026-05-29,8.7,HIGH,4.0,0.00519,0.41083,,,,,False,Alta,False,4 - Seguimiento normal,0.0452,0.0452
CVE-2026-35674,2026-05-29,8.7,HIGH,4.0,0.00253,0.16818,,,,,False,Alta,False,4 - Seguimiento normal,0.022,0.022
CVE-2026-10105,2026-05-29,8.7,HIGH,4.0,0.00319,0.24296,,,,,False,Alta,False,4 - Seguimiento normal,0.0278,0.0278
CVE-2026-45627,2026-05-29,8.2,HIGH,3.1,0.00185,0.08326,,,,,False,Alta,False,4 - Seguimiento normal,0.0152,0.0152
CVE-2026-49385,2026-05-29,6.5,MEDIUM,3.1,0.00221,0.12744,,,,,False,Media,False,4 - Seguimiento normal,0.0144,0.0144
CVE-2026-48810,2026-05-29,4.3,MEDIUM,3.1,0.00155,0.05126,,,,,False,Media,False,4 - Seguimiento normal,0.0067,0.0067
CVE-2026-42360,2026-06-01,6.5,MEDIUM,3.1,0.00348,0.27361,,,,,False,Media,False,4 - Seguimiento normal,0.0226,0.0226
CVE-2026-45156,2026-06-01,8.1,HIGH,3.1,0.00412,0.33743,,,,,False,Alta,False,4 - Seguimiento normal,0.0334,0.0334
CVE-2026-8643,2026-06-01,4.1,MEDIUM,4.0,0.0032,0.24345,,,,,False,Media,False,4 - Seguimiento normal,0.0131,0.0131
CVE-2026-45302,2026-06-01,8.2,HIGH,3.1,0.00315,0.23836,,,,,False,Alta,False,4 - Seguimiento normal,0.0258,0.0258
CVE-2026-10287,2026-06-01,5.5,MEDIUM,4.0,0.00294,0.21614,,,,,False,Media,False,4 - Seguimiento normal,0.0162,0.0162
CVE-2026-49138,2026-06-01,5.3,MEDIUM,4.0,0.00287,0.2087,,,,,False,Media,False,4 - Seguimiento normal,0.0152,0.0152
CVE-2026-0075,2026-06-01,5.9,MEDIUM,3.1,0.00094,0.0072,,,,,False,Media,False,4 - Seguimiento normal,0.0055,0.0055
CVE-2026-28586,2026-06-01,3.3,LOW,3.1,0.00064,0.00018,,,,,False,Baja,False,4 - Seguimiento normal,0.0021,0.0021
CVE-2026-40964,2026-06-01,7.5,HIGH,3.1,0.00393,0.31943,,,,,False,Alta,False,4 - Seguimiento normal,0.0295,0.0295
CVE-2026-10302,2026-06-02,2.1,LOW,4.0,0.002,0.10125,,,,,False,Baja,False,4 - Seguimiento normal,0.0042,0.0042
CVE-2026-41115,2026-06-02,4.3,MEDIUM,3.1,0.00288,0.20959,,,,,False,Media,False,4 - Seguimiento normal,0.0124,0.0124
CVE-2026-10611,2026-06-02,8.2,HIGH,4.0,0.00353,0.27926,,,,,False,Alta,False,4 - Seguimiento normal,0.0289,0.0289
CVE-2026-32250,2026-06-02,4.3,MEDIUM,3.1,0.00185,0.08326,,,,,False,Media,False,4 - Seguimiento normal,0.008,0.008
CVE-2026-30650,2026-06-02,8.8,HIGH,3.1,0.00599,0.45102,,,,,False,Alta,False,4 - Seguimiento normal,0.0527,0.0527
CVE-2026-5074,2026-06-02,6.5,MEDIUM,3.1,0.00308,0.23118,,,,,False,Media,False,4 - Seguimiento normal,0.02,0.02
CVE-2026-10692,2026-06-03,2.1,LOW,4.0,0.0031,0.23303,,,,,False,Baja,False,4 - Seguimiento normal,0.0065,0.0065
CVE-2026-48587,2026-06-03,2.3,LOW,4.0,0.00354,0.27973,,,,,False,Baja,False,4 - Seguimiento normal,0.0081,0.0081
CVE-2026-36576,2026-06-03,9.8,CRITICAL,3.1,0.01491,0.71428,,,,,False,Crítica,False,3 - Grave pero sin explotación conocida,0.1461,0.1461
CVE-2026-36616,2026-06-03,5.9,MEDIUM,3.1,0.00137,0.03535,,,,,False,Media,False,4 - Seguimiento normal,0.0081,0.0081
CVE-2026-46268,2026-06-03,5.5,MEDIUM,3.1,0.00113,0.01664,,,,,False,Media,False,4 - Seguimiento normal,0.0062,0.0062
CVE-2026-50033,2026-06-03,7.3,HIGH,3.0,0.00115,0.01842,,,,,False,Alta,False,4 - Seguimiento normal,0.0084,0.0084
CVE-2026-49192,2026-06-04,5.3,MEDIUM,4.0,0.00138,0.03583,,,,,False,Media,False,4 - Seguimiento normal,0.0073,0.0073
CVE-2026-10840,2026-06-04,7.1,HIGH,3.1,0.00211,0.11529,,,,,False,Alta,False,4 - Seguimiento normal,0.015,0.015
CVE-2019-25737,2026-06-04,5.3,MEDIUM,4.0,0.00211,0.11495,,,,,False,Media,False,4 - Seguimiento normal,0.0112,0.0112
CVE-2026-10811,2026-06-04,2.1,LOW,4.0,0.002,0.10136,,,,,False,Baja,False,4 - Seguimiento normal,0.0042,0.0042
CVE-2026-36180,2026-06-04,4.6,MEDIUM,3.1,0.00135,0.03387,,,,,False,Media,False,4 - Seguimiento normal,0.0062,0.0062
CVE-2026-5228,2026-06-04,8.8,HIGH,3.1,0.00245,0.15861,,,,,False,Alta,False,4 - Seguimiento normal,0.0216,0.0216
CVE-2026-10880,2026-06-04,9.8,CRITICAL,3.1,0.00436,0.3574,,,,,False,Crítica,False,3 - Grave pero sin explotación conocida,0.0427,0.0427
CVE-2026-42539,2026-06-04,6.5,MEDIUM,3.1,0.00232,0.14204,,,,,False,Media,False,4 - Seguimiento normal,0.0151,0.0151
CVE-2026-10914,2026-06-04,8.8,HIGH,3.1,0.0039,0.31611,,,,,False,Alta,False,4 - Seguimiento normal,0.0343,0.0343
CVE-2026-11048,2026-06-04,6.5,MEDIUM,3.1,0.00158,0.05417,,,,,False,Media,False,4 - Seguimiento normal,0.0103,0.0103
CVE-2026-11050,2026-06-04,8.8,HIGH,3.1,0.0028,0.20267,,,,,False,Alta,False,4 - Seguimiento normal,0.0246,0.0246
CVE-2026-11051,2026-06-04,6.5,MEDIUM,3.1,0.00229,0.13862,,,,,False,Media,False,4 - Seguimiento normal,0.0149,0.0149
CVE-2026-11067,2026-06-04,6.5,MEDIUM,3.1,0.0025,0.16451,,,,,False,Media,False,4 - Seguimiento normal,0.0163,0.0163
CVE-2026-11088,2026-06-04,9.6,CRITICAL,3.1,0.00316,0.23935,,,,,False,Crítica,False,3 - Grave pero sin explotación conocida,0.0303,0.0303
CVE-2026-11144,2026-06-04,8.8,HIGH,3.1,0.00259,0.17481,,,,,False,Alta,False,4 - Seguimiento normal,0.0228,0.0228
CVE-2026-11205,2026-06-04,6.1,MEDIUM,3.1,0.00147,0.04362,,,,,False,Media,False,4 - Seguimiento normal,0.009,0.009
CVE-2026-11212,2026-06-04,4.3,MEDIUM,3.1,0.00137,0.03534,,,,,False,Media,False,4 - Seguimiento normal,0.0059,0.0059
CVE-2026-11229,2026-06-04,6.1,MEDIUM,3.1,0.00094,0.00732,,,,,False,Media,False,4 - Seguimiento normal,0.0057,0.0057
CVE-2026-11261,2026-06-05,4.3,MEDIUM,3.1,0.00176,0.07409,,,,,False,Media,False,4 - Seguimiento normal,0.0076,0.0076
CVE-2026-11282,2026-06-05,9.6,CRITICAL,3.1,0.00243,0.15554,,,,,False,Crítica,False,3 - Grave pero sin explotación conocida,0.0233,0.0233
CVE-2026-11289,2026-06-05,6.5,MEDIUM,3.1,0.00197,0.09799,,,,,False,Media,False,4 - Seguimiento normal,0.0128,0.0128
CVE-2026-11300,2026-06-05,4.3,MEDIUM,3.1,0.00154,0.05042,,,,,False,Media,False,4 - Seguimiento normal,0.0066,0.0066
CVE-2026-48907,2026-06-05,10.0,CRITICAL,4.0,0.83005,0.99643,Widget Factory,Joomla Content Editor ,2026-06-16,Unknown,True,Crítica,True,1 - Explotada activamente,8.3005,10.0
CVE-2026-11332,2026-06-05,7.8,HIGH,3.1,0.00197,0.09733,,,,,False,Alta,False,4 - Seguimiento normal,0.0154,0.0154
CVE-2026-50265,2026-06-05,,,,0.0,0.0,,,,,False,Sin puntaje,False,4 - Seguimiento normal,0.0,0.0
CVE-2026-48111,2026-06-05,4.3,MEDIUM,3.1,0.00225,0.13371,,,,,False,Media,False,4 - Seguimiento normal,0.0097,0.0097
CVE-2026-45743,2026-06-05,8.1,HIGH,3.1,0.00282,0.20448,,,,,False,Alta,False,4 - Seguimiento normal,0.0228,0.0228
CVE-2026-11437,2026-06-06,5.5,MEDIUM,4.0,0.00409,0.33474,,,,,False,Media,False,4 - Seguimiento normal,0.0225,0.0225
CVE-2026-11451,2026-06-07,6.9,MEDIUM,4.0,0.02027,0.78998,,,,,False,Media,False,4 - Seguimiento normal,0.1399,0.1399
CVE-2026-11469,2026-06-08,2.0,LOW,4.0,0.00232,0.14156,,,,,False,Baja,False,4 - Seguimiento normal,0.0046,0.0046
CVE-2023-54352,2026-06-08,9.3,CRITICAL,4.0,0.00613,0.45736,,,,,False,Crítica,False,3 - Grave pero sin explotación conocida,0.057,0.057
CVE-2026-11475,2026-06-08,2.1,LOW,4.0,0.00133,0.03233,,,,,False,Baja,False,4 - Seguimiento normal,0.0028,0.0028
CVE-2026-11481,2026-06-08,1.1,LOW,4.0,0.00082,0.0028,,,,,False,Baja,False,4 - Seguimiento normal,0.0009,0.0009
CVE-2026-11483,2026-06-08,5.5,MEDIUM,4.0,0.00275,0.19643,,,,,False,Media,False,4 - Seguimiento normal,0.0151,0.0151
CVE-2026-7186,2026-06-08,8.5,HIGH,4.0,0.00136,0.03454,,,,,False,Alta,False,4 - Seguimiento normal,0.0116,0.0116
CVE-2026-11518,2026-06-08,2.1,LOW,4.0,0.00388,0.31456,,,,,False,Baja,False,4 - Seguimiento normal,0.0081,0.0081
CVE-2026-46442,2026-06-08,9.4,CRITICAL,4.0,0.03489,0.87909,,,,,False,Crítica,False,3 - Grave pero sin explotación conocida,0.328,0.328
CVE-2026-25555,2026-06-08,9.3,CRITICAL,4.0,0.01824,0.76549,,,,,False,Crítica,False,3 - Grave pero sin explotación conocida,0.1696,0.1696
CVE-2026-11552,2026-06-08,5.5,MEDIUM,4.0,0.00286,0.20826,,,,,False,Media,False,4 - Seguimiento normal,0.0157,0.0157
CVE-2026-11654,2026-06-09,9.6,CRITICAL,3.1,0.00252,0.16707,,,,,False,Crítica,False,3 - Grave pero sin explotación conocida,0.0242,0.0242
CVE-2026-11669,2026-06-09,5.3,MEDIUM,3.1,0.00213,0.11762,,,,,False,Media,False,4 - Seguimiento normal,0.0113,0.0113
CVE-2026-41007,2026-06-09,7.5,HIGH,3.1,0.00299,0.22127,,,,,False,Alta,False,4 - Seguimiento normal,0.0224,0.0224
